eventID,sceneID,speakerID,Meredith Quill (1),Ego (2),Peter Quill (3),Gamora (4),Drax (5),Rocket Raccoon (6),Groot (7),Ayesha (8),Nebula (9),Tullk (10),Yondu Udonta (11),Stakar Ogord (12),Taserface (13),Kraglin (14),Mantis (15),Gef (16),Martinex (17),Charlie-27 (18),Aleta Ogord (19)
307,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
308,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
309,15,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
310,15,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
311,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,15,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
313,15,11,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
314,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
315,15,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
316,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
317,15,13,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
318,15,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
319,15,6,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0
320,15,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
321,15,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
322,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,16,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,16,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,16,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,16,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,16,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,16,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,16,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,16,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,16,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,16,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
351,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
352,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
353,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
354,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
356,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
357,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
358,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
359,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
360,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,17,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
362,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
364,17,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,17,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
366,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
367,17,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
368,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
369,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
370,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
371,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
372,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
374,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
376,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377,18,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,19,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
398,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
402,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
404,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
405,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
409,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
411,20,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
413,20,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,20,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,20,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
416,20,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
418,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
419,21,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
421,21,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423,21,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,22,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
425,22,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
426,22,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,22,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
428,22,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
429,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
430,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
431,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
433,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
435,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
437,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
439,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
440,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
441,22,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
442,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,22,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444,23,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
445,23,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
446,23,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
447,23,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,24,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
449,24,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450,24,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
451,25,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
452,25,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453,26,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
454,26,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
455,26,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,26,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
457,27,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
458,28,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
459,28,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
460,29,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
461,29,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
462,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
463,29,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
464,29,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
466,29,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
467,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
468,29,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
469,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
470,29,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
471,29,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
472,29,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
473,29,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
474,30,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
475,31,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
476,31,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
477,31,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
478,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
479,31,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
480,32,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
481,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
482,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,32,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
485,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
486,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488,32,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
489,32,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,33,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
520,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
522,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
524,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
526,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,34,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
528,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,34,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,35,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,35,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
556,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
558,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
561,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,36,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
563,36,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,37,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
565,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,38,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,39,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
571,39,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
573,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
574,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
576,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
577,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
578,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
579,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
581,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
583,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
584,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
585,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
586,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
587,40,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
588,40,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
589,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
590,41,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
592,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,41,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,41,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,41,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
604,41,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
605,41,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,41,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
607,41,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
608,41,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,41,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,41,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
